lp,sygna³1,sygna³2,sygna³3,sygna³4,liczby
106,-1.5494853352185607,-0.86363447424327211,-0.86770348514500262,-0.8579535665596979,4
107,-1.5507120223286412,-0.81747476187690304,-0.81529814023645519,-0.80701800224341158,4
108,-1.5526979090830704,-0.84575214370409491,-0.85192671815148202,-0.83611068221083995,4
109,-1.5656379621345298,-0.88795317221064618,-0.89084411469873226,-0.89075435710531181,4
110,-1.5486681671284614,-0.85126662584986856,-0.85854447071638296,-0.84892544862148311,4
111,-1.5748811243069811,-0.84030684970324965,-0.82738175625069377,-0.82165222987068343,4
112,-1.5636520753801006,-0.84877024278286017,-0.84417016612005813,-0.8417018323009936,4
113,-1.5567613101352122,-0.88439278767163187,-0.89462141342184609,-0.89160705424280673,4
114,-1.556794969232745,-0.85187996940490884,-0.85640150817346794,-0.85300941912211714,4
115,-1.5536104446161791,-0.82402332629687569,-0.82109872471125678,-0.80545098425827821,4
116,-1.5593698901939963,-0.85240168541666572,-0.85418187768617282,-0.84676565652980174,4
117,-1.5543528147117613,-0.88903026333169244,-0.88889936684128756,-0.88185713565750201,4
118,-1.560875199833653,-0.86058645596670003,-0.86915830613836031,-0.86179070367842536,4
119,-1.5537750002041169,-0.81642011015421179,-0.80671507036561729,-0.80416819865230982,4
120,-1.5679529600648343,-0.85224834952790562,-0.86207306610772749,-0.85144427108684673,4
121,-1.5584891438085573,-0.90492483716657746,-0.89079923590202204,-0.88995027866425291,4
122,-1.5477762010438449,-0.84476668012633205,-0.85397431325138784,-0.84454602604250661,4
123,-1.5596803018712424,-0.80895153040167878,-0.83253907797264814,-0.82866454185666205,4
124,-1.5580216563428255,-0.84599897708600136,-0.84958180102337078,-0.8410398700495173,4
125,-1.5635342685387361,-0.90941271683760383,-0.90170478350261607,-0.89600143642068675,4
126,-1.5693311131138119,-0.86310714838192648,-0.87486165322028964,-0.8694612380161546,4
127,-1.5544107831575122,-0.79754857613754604,-0.80905250769427695,-0.79353192383197735,4
128,-1.553952645441095,-0.85149288978328286,-0.85035222036689695,-0.85252136220789299,4
129,-1.5572474970995733,-0.88849171777116931,-0.88390286080754488,-0.88089598142795722,4
130,-1.5590239494693547,-0.85728038460904388,-0.85881374349664463,-0.85120678745425493,4
131,-1.5624048188215278,-0.83377324488218041,-0.8245244728601403,-0.81548139532302211,4
132,-1.5564415487086516,-0.84323145128886845,-0.84598401748709795,-0.84174297119797803,4
133,-1.5514469126247719,-0.8962482698025932,-0.89841367174386344,-0.89734406042226877,4
134,-1.5505325071418001,-0.85360032327880231,-0.85586670251267061,-0.84644963500296699,4
135,-1.5527951464759426,-0.8360209246174195,-0.82035448466581162,-0.81007350031943537,4
136,-1.5580048267940592,-0.84693021211773933,-0.84777542945578266,-0.83706061674120724,4
137,-1.5530849887046965,-0.88239942111775105,-0.8831324414640187,-0.88517442671433566,4
138,-1.5630106825771164,-0.87666428488815196,-0.87669794398568457,-0.87492523151562918,4
139,-1.5563293517168759,-0.81006602051998366,-0.8065542546774056,-0.80164002643763166,4
140,-1.5439147545768992,-0.8282606326862697,-0.83420707325037968,-0.82409812429139273,4
141,-1.5591398863608563,-0.90261731903572473,-0.90296138981050345,-0.89098249098858895,4
142,-1.55901459972004,-0.86973425069614207,-0.87587890594572226,-0.87410993337539278,4
143,-1.5529765316126467,-0.8165921455416012,-0.83525050527389322,-0.82799135990600814,4
144,-1.5555084437270508,-0.85328056185224166,-0.86184867212417615,-0.8499595308956821,4
145,-1.5725100278807889,-0.90266593773216086,-0.90777464075767922,-0.90868717629078788,4
146,-1.5633715829006616,-0.85463627550286425,-0.85950936484565366,-0.85338714899442858,4
147,-1.5558562544015553,-0.80529016857006641,-0.80728727502367315,-0.80012536704866033,4
148,-1.5343462211282985,-0.82483488453738629,-0.82898243333335975,-0.81957658552283374,4
149,-1.5497321686004673,-0.87567508141066319,-0.88370464612207456,-0.88089224152823131,4
150,-1.5451339618875282,-0.84835324396342726,-0.85155085822903354,-0.84378682639815794,4
151,-1.5454855124617586,-0.83066912810972049,-0.806722550165069,-0.80313972622769969,4
152,-1.5551793325511754,-0.83777119768911978,-0.84634304786078007,-0.83213890870198171,4
153,-1.5621318061415403,-0.91005971949017683,-0.90369815005649701,-0.89477100941088039,4
154,-1.5534720683263226,-0.847766079706468,-0.85730282400739899,-0.85173785321532636,4
155,-1.5500930689240122,-0.79809834139724667,-0.81889592377272802,-0.8073770326170937,4
156,-1.5461942234598081,-0.85036344006607456,-0.85298136987417328,-0.84544173202684891,4
157,-1.5608396707862575,-0.90128591473332031,-0.89521605747825717,-0.8934994435040895,4
158,-1.5670553841306289,-0.86468912596596326,-0.86949863701341312,-0.86336894136273634,4
159,-1.5578982396518724,-0.80312850652852208,-0.81919885565052231,-0.81167791730182737,4
160,-1.5644243646734897,-0.85086084672961326,-0.85521409001050885,-0.85227826872571244,4
161,-1.5561161774325023,-0.87267194193080144,-0.89161453404225843,-0.88758292213778645,4
162,-1.5565126068034429,-0.85281120443664682,-0.85903813748019586,-0.84025262115722477,4
163,-1.5583227182707569,-0.83928211717836532,-0.82904975152842519,-0.8187051888867094,4
164,-1.567934260566205,-0.84752859607387621,-0.85297389007472157,-0.84472741117921057,4
165,-1.5592707828512611,-0.8925195897759155,-0.90386270564443461,-0.89032052873711254,4
166,-1.5540704522824593,-0.86528750992210013,-0.86389252732435606,-0.8550401846732566,4
167,-1.5631845879143687,-0.79949332399499073,-0.81526074123919667,-0.80861493942635188,4
168,-1.5486719070281871,-0.84979123540801871,-0.8470311894103375,-0.84384853474363464,4
169,-1.560231937080806,-0.90502207455944972,-0.89348448390518609,-0.88891806633991677,4
170,-1.5458090137880449,-0.85110955006138267,-0.84716021595087942,-0.84220110891439537,4
171,-1.5584311753628066,-0.82496578102779117,-0.82826811248572141,-0.82560530388091247,4
172,-1.5557440574097796,-0.84665345953802607,-0.85142557158821741,-0.84917789185297843,4
173,-1.5497209489012895,-0.9088816510765324,-0.89916913148848621,-0.89225779679510564,4
174,-1.5434397873117156,-0.83630328704672152,-0.84340161672639491,-0.83720834278037848,4
175,-1.5540349232350636,-0.81636401165832395,-0.82499570022559798,-0.81909039855847254,4
176,-1.5572175779017665,-0.86014327784918609,-0.86657216547793137,-0.86054344711985264,4
177,-1.5564976472045395,-0.90084086666594354,-0.88906766232895107,-0.88662550780796756,4
178,-1.5397859052795551,-0.84502847310714191,-0.85177899211231078,-0.84491627611536624,4
179,-1.5466748005745805,-0.79735036145207561,-0.80862241922580358,-0.80124359706669102,4
180,-1.5444065513908494,-0.83916992018658965,-0.84359048166255057,-0.83195191371568888,4
181,-1.5649161614874396,-0.90726975429468881,-0.90956605272636393,-0.90246398314696474,4
182,-1.5548726607736554,-0.85061962319729567,-0.85702981132741163,-0.84779599890427482,4
183,-1.5486101986827105,-0.81162181880593953,-0.81843965600617374,-0.81314769789408847,4
184,-1.5435033656070551,-0.83851543773456494,-0.84342966597433877,-0.8394204934682219,4
185,-1.5536684130619298,-0.89553020905522895,-0.89811821966552086,-0.89630436829848104,4
186,-1.551134630997663,-0.85581434391650868,-0.85654736426277622,-0.85137508294191844,4
187,-1.5515460199675071,-0.81226882145851242,-0.82121092170303245,-0.81641263035476008,4
188,-1.5632294667110789,-0.86402529376462389,-0.86391683667257413,-0.85680728729372324,4
189,-1.5646693281055333,-0.90913970415761636,-0.89248593067838278,-0.88872733145389815,4
190,-1.546555123783353,-0.85000253974252948,-0.84541368277890505,-0.84280697266998394,4
191,-1.543946543724569,-0.83769265979487673,-0.82444219506617145,-0.81130766722896763,4
192,-1.5504240500497504,-0.83997773852737434,-0.84455537579182127,-0.84131662262923057,4
193,-1.5479762856791781,-0.88655444971317621,-0.89373131728709254,-0.88594484605786183,4
194,-1.5626292128050792,-0.86953977591039755,-0.86842528579209266,-0.86090060754367181,4
195,-1.5630368618751975,-0.81696613551418673,-0.82799135990600814,-0.82137921719069595,4
196,-1.5485391405879194,-0.84391959283842588,-0.84428610301155971,-0.84264054713218328,4
197,-1.5582254808778846,-0.89339472631176564,-0.8910685086822836,-0.88582142936690866,4
198,-1.5450741234919145,-0.85777405137285678,-0.86138305460830722,-0.85600133890280139,4
199,-1.547699533099465,-0.81445666279813778,-0.80342769850659057,-0.79431730277440704,4
200,-1.5498050966451213,-0.84546043152547823,-0.84742387888155224,-0.84143629942045794,4
0,-1.5442513455522262,-0.87359008731349885,-0.89264300646686867,-0.88198803214790689,4
1,-1.5414669902063269,-0.84961172022117759,-0.84995766094581926,-0.84416081637074347,5
2,-1.5462166628581633,-0.80271150770908928,-0.8117452354968927,-0.80670385066643979,5
3,-1.5491524841429596,-0.84232452560534854,-0.8378123365861041,-0.83136100955900372,5
4,-1.5542836265668332,-0.90608607603145552,-0.89842863134276685,-0.8881439070966648,5
5,-1.551312276234641,-0.85994132326398998,-0.85737762200191614,-0.85017083523019299,5
6,-1.5466729306247176,-0.83443333718379387,-0.82262834369913163,-0.81839477720946341,5
7,-1.5324183028196201,-0.83761599185049673,-0.84592791899121011,-0.84166069340400929,5
8,-1.5486906065268164,-0.8720529885261723,-0.88829724298542478,-0.87454563169345489,5
9,-1.5480192945260254,-0.85329926135087097,-0.85700363202933061,-0.85136760314246662,5
10,-1.5535580860200171,-0.82463479990205302,-0.83678386416149397,-0.82467780874890029,5
11,-1.549763957748137,-0.85241851496543197,-0.855599299682272,-0.85168736456902727,5
12,-1.5446496448730298,-0.89084598464859521,-0.88599346475429797,-0.87258592423710668,5
13,-1.5435744237018465,-0.84242737284780955,-0.84510701100138486,-0.83957569930684495,5
14,-1.5443074440481142,-0.82288826673007853,-0.81014081851450082,-0.80229824878938227,5
15,-1.5398775328228385,-0.83307201368358252,-0.83335063621315875,-0.83628645749795516,5
16,-1.5644374543225303,-0.89671014741873634,-0.90537362513368014,-0.89921027038547063,5
17,-1.5515628495162734,-0.85511311271791079,-0.85850707171912444,-0.85732900330548001,5
18,-1.5482324688103992,-0.7980590724501252,-0.80895901020113048,-0.80016276604591885,5
19,-1.557466281233536,-0.84984546395404359,-0.85096182402221132,-0.84327633008557878,5
20,-1.5521799329710395,-0.9034531866244534,-0.89653998198120988,-0.88949027099797262,5
21,-1.5445374478812541,-0.85239046571748811,-0.85832381663255752,-0.84871227433710938,5
22,-1.534849237641426,-0.82390551945551116,-0.81534301903316553,-0.80968455074794643,5
23,-1.5453770553697088,-0.83843876979018495,-0.84708354800649943,-0.83740468751598596,5
24,-1.5395072827499787,-0.87760673961906743,-0.8910647687825578,-0.88890310674101336,5
25,-1.5509027572146599,-0.85523652940886397,-0.8626508806153721,-0.8531103964147152,5
26,-1.5359749474589084,-0.82192337260080794,-0.80543228475964901,-0.80448235022928172,5
27,-1.545859502434344,-0.84195801543221471,-0.84516123954740985,-0.83711671523709508,5
28,-1.5554934841281474,-0.87922985610008864,-0.89323391062355384,-0.8805519106531785,5
29,-1.5530419798578492,-0.8530187688714318,-0.86128207731570905,-0.84470310183099251,5
30,-1.5468019571652596,-0.83291867779482254,-0.82820079429065607,-0.8211323838087895,5
31,-1.5557178781116987,-0.84191687653523029,-0.84446187829867492,-0.8377936370874749,5
32,-1.5370165095325592,-0.90714072775414678,-0.89357798139833255,-0.88839822027802295,5
33,-1.5506297445346724,-0.85035222036689695,-0.85657354356085724,-0.84146808856812771,5
34,-1.5521631034222731,-0.80316029567619185,-0.81770663565990609,-0.81128896773033832,5
35,-1.56056665810627,-0.84757534482044938,-0.8509244250249528,-0.85071499064030498,5
36,-1.5487728843207853,-0.88107736656466118,-0.89743381801568933,-0.90035467970158234,5
37,-1.5529690518131949,-0.86712193073763211,-0.86718363908310869,-0.84860381724505962,5
38,-1.547282534280032,-0.8352935141207406,-0.82495830122833946,-0.82054521955183024,5
39,-1.5468655354605991,-0.83378820448108382,-0.84503034305700486,-0.83664174797191149,5
40,-1.5455883597042195,-0.90317082419515138,-0.89403050926516103,-0.89060102121655171,5
41,-1.5484980016909349,-0.85480831089025355,-0.85661842235756747,-0.83735419886968687,5
42,-1.5471609875389416,-0.82340998274183541,-0.81047740948982772,-0.80285549384853461,5
43,-1.5646562384564928,-0.84206086267467573,-0.84504156275618247,-0.84630190896379565,5
44,-1.562013999300176,-0.90437133200715092,-0.89734780032199468,-0.8960874541143814,5
45,-1.5421831810038282,-0.85283738373472784,-0.85491302808257752,-0.85557873023377973,5
46,-1.5558525145018294,-0.82039936346252185,-0.83291680784495958,-0.82196264154792942,5
47,-1.5478023803419259,-0.83708305613956235,-0.84394203223678099,-0.84109970844513093,5
48,-1.5511196713987596,-0.90926312084856964,-0.89866050512576989,-0.88918359922045254,5
49,-1.5471609875389416,-0.85021571402690321,-0.85235493667009243,-0.84302388685408347,5
50,-1.5519144000905039,-0.81314395799436257,-0.8313198706620194,-0.8258259579647379,5
51,-1.5423496065416289,-0.83766648049679582,-0.84115206704129297,-0.83676890456259057,5
52,-1.5409452741945702,-0.88334935564811823,-0.88195063315064837,-0.88066784754467997,5
53,-1.5550970547572067,-0.85367512127331935,-0.85454651790944369,-0.85221656038023585,5
54,-1.5475218878624868,-0.79098505211866998,-0.81634157225996884,-0.80975560884273767,5
55,-1.552245381216242,-0.85285795318322,-0.85710273937206582,-0.84954440202611226,5
56,-1.5433836888158279,-0.88063792834687316,-0.88641981332304542,-0.88257519640486626,5
57,-1.5421775711542396,-0.85626313188361125,-0.86084450904778398,-0.85351430558510766,5
58,-1.5431462051832361,-0.82440105616918702,-0.82172328796547467,-0.80798289637268228,5
59,-1.5352905458090769,-0.83045595382534676,-0.83275225225702187,-0.82467780874890029,5
60,-1.5348922464882733,-0.89609119401410731,-0.89105354908338019,-0.88335683544756993,5
61,-1.545031114645067,-0.85168923451889023,-0.86086694844613909,-0.85006237813814323,5
62,-1.5420934234104078,-0.82300607357144306,-0.82656271821073135,-0.81937089103791172,5
63,-1.5415081291033115,-0.83231094408937101,-0.83382560347834245,-0.8284139685750298,5
64,-1.5445898064774162,-0.88454238366066607,-0.88885074814485143,-0.88411977499164451,5
65,-1.5430545776399525,-0.86641695963930843,-0.87017929876351885,-0.86409822180927809,5
66,-1.5415230887022149,-0.81573196860465447,-0.8004095994278253,-0.78780987725141882,5
67,-1.550330552556604,-0.82539586949626453,-0.83144702725269848,-0.82572124077241393,5
68,-1.5625263655626183,-0.88991287966699428,-0.90672746883443978,-0.8913864001589813,5
69,-1.547228305734007,-0.85972253913002739,-0.85983847602152896,-0.85875390510103089,5
70,-1.55423687782026,-0.83237078248498464,-0.83312250232988161,-0.82946114049826924,5
71,-1.5493955776251402,-0.84631686856269905,-0.84955188182556396,-0.84244981224616466,5
72,-1.5459081211307801,-0.90909856526063204,-0.90669006983718115,-0.90187307899027958,5
73,-1.5429479904977657,-0.83508033983636687,-0.83389479162327074,-0.82684134074030757,5
74,-1.5525258736956811,-0.83095710038861137,-0.81361892525954627,-0.80532008776787334,5
75,-1.5609556076777589,-0.85906992662786563,-0.86201322771211375,-0.85979172727495579,5
76,-1.553922726243288,-0.86158313924364038,-0.88182347655996929,-0.87651281894925481,5
77,-1.5560881281845582,-0.8643544049404992,-0.86428521679557091,-0.85975993812728602,5
78,-1.552473515099519,-0.80661970292260798,-0.81461373858662367,-0.81263907153137216,5
79,-1.5578440111058474,-0.85820787974105606,-0.86037141173246334,-0.8561041861452624,5
80,-1.5599682741501331,-0.92195821046798543,-0.91662324350905289,-0.90948003503266928,5
81,-1.5611463425637775,-0.8488226013790221,-0.85023815342525833,-0.84567921565944082,5
82,-1.5611070736166561,-0.8302670888891911,-0.83321599982302796,-0.8272770390583698,5
83,-1.5594521679879652,-0.84731729173936543,-0.8468741136218515,-0.84204216317604652,5
84,-1.5745875421785016,-0.90052858503883459,-0.91202316684625084,-0.9037018899562228,5
85,-1.562711490599048,-0.86792226927896521,-0.87468587793317443,-0.86262096141756528,5
86,-1.5564265891097482,-0.80147734079955701,-0.81585912519533355,-0.81064570497749122,5
87,-1.5449095679039768,-0.84256013928807749,-0.84110344834485684,-0.83413601515558844,5
88,-1.5389350780919229,-0.88114094486000072,-0.8745605912923583,-0.86666192307135193,5
89,-1.5453078672247804,-0.85331796084950018,-0.85211184318791189,-0.84083230561473232,5
90,-1.5550540459103592,-0.80985471618547289,-0.82794648110929792,-0.81861917119301475,5
91,-1.5429835195451613,-0.83281022070277266,-0.83134978985982622,-0.82484610423656379,5
92,-1.551289836836286,-0.90307171685241616,-0.90284919281872777,-0.8947934488092355,5
93,-1.55226969056446,-0.8547989611409389,-0.85526831855653374,-0.8518089113101176,5
94,-1.5551344537544651,-0.81685954837199981,-0.81988699720007974,-0.80761638619954845,5
95,-1.5504951081445417,-0.84445626844908606,-0.84773429055879823,-0.84551653002136606,5
96,-1.5618419639127867,-0.92134860681267106,-0.91022427507811443,-0.90592339039338088,5
97,-1.5534963776745405,-0.85927188121306186,-0.85534685645077668,-0.85061588329756976,5
98,-1.556043249387848,-0.84061165153090689,-0.82360071762785403,-0.81335713227873629,5
99,-1.5597195708183638,-0.83629393729740686,-0.83924097828138089,-0.83589376802674042,5
100,-1.550798040022336,-0.90759886547056401,-0.90070249037608685,-0.89475230991225108,5
101,-1.557772953011056,-0.85078417878523327,-0.85907553647745449,-0.84957993107350782,5
102,-1.5527558775288213,-0.83145076715242427,-0.82883283734432556,-0.82271810129255218,5
103,-1.5589603711740152,-0.850273682472654,-0.8528542132834942,-0.84995579099595631,5
104,-1.5617802555673101,-0.89518987818017615,-0.88852537686870203,-0.88020409997867399,5
105,-1.5377644894777303,-0.84969212806528349,-0.85388829555769319,-0.84870853443738359,5
106,-1.5453976248182009,-0.79777671002082318,-0.8110944929445939,-0.80588855252620328,5
107,-1.5586256501485511,-0.86026295464041347,-0.86279486675481754,-0.85761510563450793,5
108,-1.5612510597561016,-0.89061972071518092,-0.8947784892103321,-0.88250787820980081,5
109,-1.5504333997990651,-0.87077768271965572,-0.86983148808901434,-0.86146159250255017,5
110,-1.5600412021947874,-0.80783330038364809,-0.82572124077241393,-0.817732814957987,5
111,-1.5627152304987739,-0.84432350200881823,-0.84561750731396412,-0.84182150909222098,5
112,-1.5508129996212394,-0.89092639249270111,-0.89391831227338536,-0.88558955558390562,5
113,-1.5525744923921172,-0.85836121562981604,-0.85631549047977329,-0.85619581368854591,5
114,-1.5556636495656737,-0.80925820217919897,-0.82243760881311301,-0.8164388096528411,5
115,-1.5594409482887877,-0.85908488622676904,-0.86071922240696785,-0.85768242382957338,5
116,-1.5544911910016181,-0.87506921765507462,-0.89125176376885051,-0.88794943231092027,5
117,-1.5527465277795065,-0.85397805315111364,-0.8524521740629647,-0.85260177005199889,5
118,-1.5589435416252488,-0.82346234133799734,-0.81583294589725253,-0.80320704442276503,5
119,-1.5561928453768823,-0.84819429822507841,-0.85213989243585575,-0.84084913516349868,5
120,-1.5624758769163192,-0.90281179382146926,-0.91154071978161555,-0.90738569118619028,5
121,-1.5540255734857491,-0.86033962258479357,-0.85823779893886287,-0.85350308588593005,5
122,-1.5434846661084258,-0.82584465746336722,-0.81156198041032579,-0.80973690934410836,5
123,-1.5660624407534143,-0.84706858840759602,-0.84453293639346616,-0.8402470113076359,5
124,-1.5613445572492479,-0.90026492210816178,-0.90124851573606168,-0.89116574607515586,5
125,-1.5623057114787928,-0.8662299646530156,-0.87037377354926326,-0.86048547867410186,5
126,-1.5638241107674899,-0.80717133813217168,-0.82168588896821615,-0.81907543895956914,5
127,-1.5612903287032229,-0.85587605226198527,-0.85579003456829061,-0.85162752617341364,5
128,-1.5607461732931112,-0.89907563399533985,-0.90474906187946225,-0.89960669975641128,5
129,-1.5504371396987908,-0.86285283520056832,-0.86500327754293505,-0.86213477445320408,5
130,-1.5648731526405923,-0.81667442333556994,-0.8319818329134957,-0.82009269168500176,5
131,-1.5540255734857491,-0.8331187624301557,-0.83477179810898383,-0.83092718119080455,5
132,-1.5625188857631664,-0.88291178738019316,-0.90264349833380575,-0.89357050159888085,5
133,-1.5615670812829363,-0.87329463523515627,-0.86787926043211783,-0.86051165797218288,5
134,-1.5509925148080805,-0.82033204526745651,-0.82694792788249449,-0.81791233014482811,5
135,-1.5525109140967777,-0.83710549553791747,-0.83435292933968797,-0.83561327554730125,5
136,-1.5618045649155281,-0.89696633054995745,-0.90913222435816465,-0.89697381034940915,5
137,-1.5434996257073295,-0.87425204956497526,-0.87259527398642134,-0.85998433211083725,5
138,-1.5478940078852093,-0.8174037037821118,-0.80521163067582346,-0.79514382061382105,5
139,-1.5523145693611702,-0.84646272465200745,-0.84526221684000791,-0.83709801573846576,5
140,-1.5432210031777531,-0.89497670389580242,-0.89530207517195182,-0.89097127128941134,5
141,-1.5548745307235183,-0.85836869542926775,-0.86051913777163458,-0.85987213511906158,5
142,-1.5502651043114015,-0.8287505595503567,-0.81937089103791172,-0.81161807890621362,5
143,-1.5540349232350636,-0.84295843860888109,-0.85070377094112737,-0.83466708091665986,5
144,-1.5610696746193975,-0.90986150480470651,-0.89855204803372002,-0.88925091741551798,5
145,-1.5614548842911606,-0.86047051907519845,-0.86428895669529671,-0.8586080490117225,5
146,-1.5478061202416518,-0.80400738296409813,-0.80452348912626614,-0.79891363953748318,5
147,-1.5480978324202685,-0.83717281373298291,-0.84214314046864458,-0.83660808887437876,5
148,-1.5582516601759655,-0.90184689969219856,-0.89364155969367209,-0.88616924004141318,5
149,-1.5612024410596654,-0.86548946450729625,-0.86875439696796797,-0.86801763672197452,5
150,-1.5489187404100937,-0.83581149023277157,-0.83026521893932814,-0.82152507328000435,5
151,-1.5476041656564556,-0.82845697742187707,-0.83874731151756798,-0.83341421450849829,5
152,-1.5566210638954927,-0.91065997339617655,-0.89751983570938398,-0.88512580801789953,5
153,-1.5496854198538941,-0.84307811540010835,-0.85418374763603577,-0.84605694553175215,5
154,-1.5655201552931655,-0.83030074798672382,-0.8292367465147179,-0.82175320716328148,5
155,-1.5550577858100851,-0.83956447960766734,-0.84648890395008847,-0.83979822334053333,5
156,-1.5575074201305203,-0.90355790381677736,-0.89172299113430831,-0.8865320103148211,5
157,-1.5632145071121755,-0.86090995729298647,-0.86469660576541496,-0.86172712538308582,5
158,-1.5679791393629152,-0.81626116441586294,-0.82335388424594758,-0.81862665099246645,5
159,-1.5525501830438992,-0.83878658046468946,-0.84750615667552109,-0.83854909683209766,5
160,-1.5546033879933938,-0.89206145205949816,-0.89848846973838048,-0.88986052107083236,5
161,-1.5566453732437107,-0.8562500422345708,-0.8621609537512851,-0.85609857629567365,5
162,-1.5611706519119957,-0.81105896389719823,-0.82982391077167728,-0.82950227939525367,5
163,-1.5587939456362145,-0.84812884997987603,-0.84690403281965843,-0.84529213603781472,5
164,-1.5486195484320253,-0.8961641220587615,-0.8894528720007141,-0.88441148717026119,5
165,-1.56079666193941,-0.86071174260751615,-0.86642069953903422,-0.85788250846490666,5
166,-1.5469908221014153,-0.82236094086873301,-0.81058586658187759,-0.80437015323750605,5
167,-1.5546314372413377,-0.84698444066376422,-0.8531795845596436,-0.84435716110635095,5
168,-1.5710944758345526,-0.90997931164607093,-0.9091920627537784,-0.90161876580892142,5
169,-1.5520527763803604,-0.86365504369176427,-0.86820463170826723,-0.85851829141830205,5
170,-1.5510112143067096,-0.84094824250623379,-0.82456187185739882,-0.82070229534031613,5
171,-1.5524922145981483,-0.83059807001492925,-0.83225484559348317,-0.82790534221231349,5
172,-1.5576233570220219,-0.87658387704404606,-0.88778861662270847,-0.87732437718976541,5
173,-1.550515677593034,-0.8566707809537295,-0.85751225839204692,-0.85257185085419207,5
174,-1.551985458185295,-0.80901884859674422,-0.82159613137479559,-0.81260167253411353,5
175,-1.5681567845998934,-0.84676565652980174,-0.84883382107819971,-0.84658240144323482,5
176,-1.5569688745699972,-0.88241438071665446,-0.88833838188240921,-0.88260511560267307,5
177,-1.5691833870746406,-0.86812609381402428,-0.86832804839922051,-0.86473026486294768,5
178,-1.5630929603710852,-0.81372364245187012,-0.82104262621536894,-0.81364136465790138,5
179,-1.5657482891764425,-0.8544698499650637,-0.8541482185886401,-0.84813445982946478,5
180,-1.5508316991198687,-0.90917710315487499,-0.89828651515318436,-0.89012231405164222,5
181,-1.5637642723718763,-0.85879878389774111,-0.86582605548262326,-0.85826023833721798,5
182,-1.5612155307087059,-0.83682126315875249,-0.82142783588713209,-0.8115657203100517,5
183,-1.5524922145981483,-0.83980944303971083,-0.84582694169861206,-0.83841820034169268,5
184,-1.546121295415154,-0.878289271319036,-0.89671949716805099,-0.89315163282958498,5
185,-1.5572250577012183,-0.86035084228397107,-0.85824527873831458,-0.84515188979809519,5
186,-1.5562059350259227,-0.79404802999414548,-0.81389941773898533,-0.80583993382976715,5
187,-1.5607910520898214,-0.84856828819766394,-0.85720371666466388,-0.84856828819766394,5
188,-1.5655706439394643,-0.91610339744715896,-0.90405344053045322,-0.89556012825303577,5
189,-1.5508709680669901,-0.85842853382488149,-0.85830137723420241,-0.85295332062622931,5
190,-1.5586686589953984,-0.84456659549099877,-0.83111043627737147,-0.8248573239357414,5
191,-1.5728316592572125,-0.82675906294633883,-0.82990057871605727,-0.82716110216686822,5
192,-1.5765192003869057,-0.90598883863858337,-0.9097661373616972,-0.90327554138747534,5
193,-1.5623169311779703,-0.85438009237164314,-0.86569702894208123,-0.85502896497407899,5
194,-1.5600374622950615,-0.80552017240320661,-0.81724849794348875,-0.81531309983535871,5
195,-1.5545005407509327,-0.85534311655105089,-0.85791242766271347,-0.8510777609137129,5
196,-1.558393776365548,-0.88853098671829078,-0.90597013913995406,-0.90020882361227395,5
197,-1.5482530382588915,-0.85890911093965394,-0.86162053824089901,-0.84769876151140267,5
198,-1.5527184785315626,-0.79330191999883726,-0.8127830576708176,-0.80266475896251599,5
199,-1.5533916604822167,-0.85170793401751954,-0.84901146631517788,-0.84559880781533492,5
200,-1.5588444342825136,-0.90561484866599784,-0.9152675298584303,-0.91011207808633876,5
0,-1.5679641797640118,-0.8623329891386744,-0.86602053026836778,-0.85541043474611622,5
1,-1.5660287816558818,-0.81754208007196838,-0.82739671584959718,-0.82082945193099521,5
2,-1.5610079662739209,-0.84956310152474146,-0.84490692636605169,-0.8425021708423267,5
3,-1.551906920291052,-0.90399734203456539,-0.8994907628649097,-0.88784471511859631,5
4,-1.5625207557130294,-0.86998856387750023,-0.86998482397777432,-0.86343999945752758,5
5,-1.5677715749281302,-0.80781460088501877,-0.82091920952441577,-0.81539911752905336,5
6,-1.5640185855532345,-0.8536695114237306,-0.85445489036616018,-0.8421730596664514,5
7,-1.5523108294614445,-0.91105827271698014,-0.89378367588325458,-0.89352188290244472,5
8,-1.5497134691018379,-0.84199167452974744,-0.85305055801910157,-0.83647158253438503,5
9,-1.5607723525911921,-0.84383918499431998,-0.83020912044344031,-0.8193521915392824,5
10,-1.5647964846962124,-0.8355347376530583,-0.83693346015052816,-0.83261761586689109,5
11,-1.5674218943037628,-0.8978639064841627,-0.90706779970949258,-0.90645819605417821,5
12,-1.5631153997694405,-0.87389675909101905,-0.87439790565428366,-0.86809617461621746,5
13,-1.5595830644783701,-0.79923153101418087,-0.8005554555171337,-0.80128847586340124,5
14,-1.5730354837922715,-0.85331422094977438,-0.85863609825966647,-0.8483251947154834,5
15,-1.5541658197254686,-0.889767023577686,-0.88324463845579437,-0.87371911385404089,5
16,-1.558836954483062,-0.86887033385946943,-0.87246811739574226,-0.86584849488097837,5
17,-1.5708345528036056,-0.818869744474647,-0.83377324488218041,-0.8292217869158145,5
18,-1.5590781780153795,-0.84914797265517161,-0.84667589893638118,-0.84572970430573979,5
19,-1.5612996784525377,-0.87997222619567095,-0.88805414950324424,-0.88267243379773841,5
20,-1.5373325310593939,-0.84725371344402589,-0.84473676092852523,-0.84071636872323074,5
21,-1.5624309981196089,-0.82660385710771578,-0.83483537640432337,-0.82638320302389034,5
